Timestamp,Raw Data
2026-07-26 21:54:26,"8362544,1.14,-0.00,-7.04,-1.86,0.16,0.00,0.01"
2026-07-26 21:54:26,"8367560,1.15,-0.00,-5.76,-1.00,0.11,0.00,0.01"
2026-07-26 21:54:26,"8372516,1.15,0.01,-3.98,0.27,-0.27,-0.01,0.00"
2026-07-26 21:54:26,"8377404,1.15,0.02,-3.10,1.29,-0.75,-0.02,0.00"
2026-07-26 21:54:26,"8382256,1.15,0.04,-2.66,2.04,-1.29,-0.04,0.00"
2026-07-26 21:54:26,"8387148,1.16,0.05,-2.43,2.23,-1.72,-0.05,0.00"
2026-07-26 21:54:26,"8392232,1.17,0.06,-1.40,1.82,-1.93,-0.06,0.01"
2026-07-26 21:54:26,"8397428,1.20,0.05,-2.50,0.86,-1.83,-0.05,0.01"
2026-07-26 21:54:26,"8402680,1.24,0.04,-4.37,-0.42,-1.40,-0.04,0.01"
2026-07-26 21:54:26,"8407964,1.28,0.02,-6.06,-1.41,-0.86,-0.02,0.01"
2026-07-26 21:54:26,"8413244,1.33,0.00,-7.21,-2.36,-0.16,-0.00,0.01"
2026-07-26 21:54:26,"8418440,1.36,-0.01,-7.70,-2.48,0.32,0.01,0.01"
2026-07-26 21:54:26,"8423500,1.38,-0.01,-7.00,-1.61,0.38,0.01,0.01"
2026-07-26 21:54:26,"8428456,1.39,-0.00,-5.13,-0.22,0.05,0.00,0.00"
2026-07-26 21:54:26,"8433332,1.38,0.02,-4.21,1.25,-0.54,-0.02,0.00"
2026-07-26 21:54:26,"8438288,1.37,0.04,-1.46,2.36,-1.23,-0.04,0.00"
2026-07-26 21:54:26,"8443220,1.38,0.05,-0.23,2.66,-1.77,-0.05,0.00"
2026-07-26 21:54:26,"8448232,1.39,0.06,-0.31,2.58,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8453356,1.41,0.07,-1.22,1.78,-2.31,-0.07,0.01"
2026-07-26 21:54:26,"8458620,1.45,0.06,-3.17,0.37,-1.99,-0.06,0.01"
2026-07-26 21:54:26,"8463980,1.50,0.04,-5.76,-1.04,-1.40,-0.04,0.01"
2026-07-26 21:54:26,"8469316,1.55,0.02,-7.90,-2.35,-0.59,-0.02,0.01"
2026-07-26 21:54:26,"8474644,1.60,-0.00,-8.86,-2.91,0.11,0.00,0.01"
2026-07-26 21:54:26,"8479832,1.63,-0.02,-8.70,-2.69,0.54,0.02,0.01"
2026-07-26 21:54:26,"8484844,1.65,-0.02,-7.36,-1.61,0.54,0.02,0.01"
2026-07-26 21:54:26,"8489776,1.65,-0.00,-4.93,-0.10,0.16,0.00,0.00"
2026-07-26 21:54:26,"8494720,1.64,0.01,-2.08,1.43,-0.48,-0.01,0.00"
2026-07-26 21:54:26,"8499624,1.64,0.03,-0.38,2.49,-1.18,-0.03,0.00"
2026-07-26 21:54:26,"8504600,1.64,0.05,0.06,2.85,-1.77,-0.05,0.00"
2026-07-26 21:54:26,"8509612,1.66,0.06,-0.55,2.57,-2.15,-0.06,0.01"
2026-07-26 21:54:26,"8514752,1.68,0.06,-1.68,1.66,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8520048,1.72,0.06,-3.61,0.42,-1.93,-0.06,0.01"
2026-07-26 21:54:26,"8525392,1.76,0.04,-5.76,-1.01,-1.34,-0.04,0.01"
2026-07-26 21:54:26,"8530732,1.82,0.02,-7.51,-2.22,-0.59,-0.02,0.01"
2026-07-26 21:54:26,"8536036,1.86,-0.00,-8.53,-2.60,0.00,0.00,0.01"
2026-07-26 21:54:26,"8541196,1.89,-0.01,-8.35,-2.39,0.38,0.01,0.01"
2026-07-26 21:54:26,"8546236,1.91,-0.01,-6.89,-1.31,0.32,0.01,0.01"
2026-07-26 21:54:26,"8551200,1.92,0.00,-4.95,0.08,-0.05,-0.00,0.00"
2026-07-26 21:54:26,"8556084,1.92,0.02,-2.97,1.43,-0.64,-0.02,0.00"
2026-07-26 21:54:26,"8560996,1.92,0.04,-1.24,2.36,-1.29,-0.04,0.00"
2026-07-26 21:54:26,"8565904,1.92,0.05,-0.37,2.79,-1.88,-0.05,0.00"
2026-07-26 21:54:26,"8570968,1.94,0.06,-0.56,2.40,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8576140,1.97,0.06,-2.21,1.44,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8581356,2.01,0.05,-4.37,0.04,-1.83,-0.05,0.01"
2026-07-26 21:54:26,"8586660,2.06,0.04,-6.31,-1.25,-1.23,-0.04,0.01"
2026-07-26 21:54:26,"8592012,2.11,0.02,-7.79,-2.24,-0.54,-0.02,0.01"
2026-07-26 21:54:26,"8597276,2.15,-0.00,-8.61,-2.51,0.00,0.00,0.01"
2026-07-26 21:54:26,"8602428,2.18,-0.01,-8.08,-1.98,0.21,0.01,0.01"
2026-07-26 21:54:26,"8607480,2.20,-0.00,-6.66,-0.95,0.11,0.00,0.01"
2026-07-26 21:54:26,"8612448,2.21,0.01,-4.97,0.30,-0.27,-0.01,0.00"
2026-07-26 21:54:26,"8617384,2.21,0.02,-3.32,1.55,-0.86,-0.02,0.00"
2026-07-26 21:54:26,"8622344,2.21,0.04,-2.07,2.29,-1.45,-0.04,0.00"
2026-07-26 21:54:26,"8627348,2.22,0.06,-1.45,2.48,-1.93,-0.06,0.01"
2026-07-26 21:54:26,"8632444,2.24,0.06,-1.73,2.09,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8637612,2.27,0.06,-2.92,1.13,-2.15,-0.06,0.01"
2026-07-26 21:54:26,"8642872,2.31,0.05,-4.50,0.10,-1.88,-0.05,0.01"
2026-07-26 21:54:26,"8648208,2.36,0.04,-6.21,-1.21,-1.29,-0.04,0.01"
2026-07-26 21:54:26,"8653540,2.41,0.02,-7.95,-2.22,-0.59,-0.02,0.01"
2026-07-26 21:54:26,"8658816,2.45,0.00,-8.66,-2.50,-0.05,-0.00,0.01"
2026-07-26 21:54:26,"8663976,2.49,-0.00,-8.25,-1.97,0.16,0.00,0.01"
2026-07-26 21:54:26,"8669044,2.51,-0.00,-7.18,-0.94,0.05,0.00,0.01"
2026-07-26 21:54:26,"8673980,2.52,0.01,-5.27,0.43,-0.38,-0.01,0.00"
2026-07-26 21:54:26,"8678860,2.52,0.03,-4.34,1.89,-1.07,-0.03,0.00"
2026-07-26 21:54:26,"8683732,2.52,0.05,-3.87,2.90,-1.83,-0.05,0.00"
2026-07-26 21:54:26,"8688700,2.52,0.07,-2.05,3.10,-2.42,-0.07,0.00"
2026-07-26 21:54:26,"8693792,2.54,0.08,-1.64,2.58,-2.74,-0.08,0.01"
2026-07-26 21:54:26,"8699028,2.58,0.08,-2.97,1.55,-2.74,-0.08,0.01"
2026-07-26 21:54:26,"8704384,2.63,0.06,-5.42,-0.22,-2.20,-0.06,0.01"
2026-07-26 21:54:26,"8709864,2.70,0.04,-8.45,-1.92,-1.34,-0.04,0.01"
2026-07-26 21:54:26,"8715316,2.76,0.01,-10.43,-3.07,-0.43,-0.01,0.01"
2026-07-26 21:54:26,"8720692,2.82,-0.01,-10.95,-3.44,0.32,0.01,0.01"
2026-07-26 21:54:26,"8725876,2.85,-0.02,-9.99,-2.65,0.59,0.02,0.01"
2026-07-26 21:54:26,"8730880,2.86,-0.01,-7.35,-0.98,0.32,0.01,0.01"
2026-07-26 21:54:26,"8735820,2.85,0.01,-6.08,0.90,-0.32,-0.01,0.00"
2026-07-26 21:54:26,"8740760,2.85,0.03,-2.61,2.53,-1.18,-0.03,0.00"
2026-07-26 21:54:26,"8745716,2.84,0.06,-0.71,3.37,-1.99,-0.06,0.00"
2026-07-26 21:54:26,"8750716,2.85,0.08,-0.65,3.50,-2.63,-0.08,0.00"
2026-07-26 21:54:26,"8755848,2.88,0.09,-1.26,2.94,-3.01,-0.09,0.01"
2026-07-26 21:54:26,"8761184,2.92,0.08,-3.44,1.30,-2.79,-0.08,0.01"
2026-07-26 21:54:26,"8766688,2.99,0.06,-6.73,-0.56,-2.15,-0.06,0.01"
2026-07-26 21:54:26,"8772220,3.06,0.03,-9.78,-2.33,-1.18,-0.03,0.01"
2026-07-26 21:54:26,"8777668,3.13,0.01,-11.64,-3.31,-0.27,-0.01,0.01"
2026-07-26 21:54:26,"8783052,3.18,-0.01,-11.46,-3.24,0.32,0.01,0.01"
2026-07-26 21:54:26,"8788192,3.20,-0.01,-9.77,-2.06,0.38,0.01,0.01"
2026-07-26 21:54:26,"8793160,3.21,-0.00,-7.01,-0.37,0.00,0.00,0.00"
2026-07-26 21:54:26,"8798044,3.21,0.02,-5.68,1.41,-0.70,-0.02,0.00"
2026-07-26 21:54:26,"8802936,3.21,0.04,-2.72,2.85,-1.56,-0.04,0.00"
2026-07-26 21:54:26,"8807848,3.22,0.07,-1.24,3.46,-2.31,-0.07,0.00"
2026-07-26 21:54:26,"8812928,3.23,0.08,-0.95,3.28,-2.85,-0.08,0.01"
2026-07-26 21:54:26,"8818168,3.27,0.09,-2.30,2.32,-3.01,-0.09,0.01"
2026-07-26 21:54:26,"8823564,3.32,0.07,-5.19,0.48,-2.58,-0.07,0.01"
2026-07-26 21:54:26,"8829096,3.40,0.05,-8.47,-1.37,-1.77,-0.05,0.01"
2026-07-26 21:54:26,"8834572,3.46,0.02,-11.09,-2.73,-0.86,-0.02,0.01"
2026-07-26 21:54:26,"8840016,3.52,0.00,-11.54,-3.10,-0.16,-0.00,0.01"
2026-07-26 21:54:26,"8845292,3.57,-0.01,-10.95,-2.68,0.21,0.01,0.01"
2026-07-26 21:54:26,"8850420,3.59,-0.00,-8.88,-1.25,0.05,0.00,0.01"
2026-07-26 21:54:26,"8855392,3.60,0.01,-6.12,0.49,-0.48,-0.01,0.00"
2026-07-26 21:54:26,"8860316,3.60,0.03,-3.80,1.91,-1.18,-0.03,0.00"
2026-07-26 21:54:26,"8865268,3.61,0.06,-2.32,2.88,-1.93,-0.06,0.00"
2026-07-26 21:54:26,"8870344,3.63,0.07,-2.05,2.94,-2.47,-0.07,0.01"
2026-07-26 21:54:26,"8875556,3.66,0.08,-2.94,2.23,-2.68,-0.08,0.01"
2026-07-26 21:54:26,"8880896,3.70,0.07,-5.03,1.00,-2.52,-0.07,0.01"
2026-07-26 21:54:26,"8886264,3.76,0.06,-7.07,-0.32,-2.09,-0.06,0.01"
2026-07-26 21:54:26,"8891704,3.82,0.04,-9.12,-1.77,-1.34,-0.04,0.01"
2026-07-26 21:54:26,"8897128,3.88,0.02,-10.43,-2.42,-0.70,-0.02,0.01"
2026-07-26 21:54:26,"8902540,3.94,0.00,-10.70,-2.59,-0.16,-0.00,0.01"
2026-07-26 21:54:26,"8907712,3.97,0.00,-9.96,-1.67,-0.11,-0.00,0.01"
2026-07-26 21:54:26,"8912760,3.98,0.02,-7.57,-0.03,-0.54,-0.02,0.01"
2026-07-26 21:54:26,"8917708,3.99,0.04,-4.92,1.72,-1.29,-0.04,0.00"
2026-07-26 21:54:27,"8922628,3.99,0.06,-3.60,3.15,-2.20,-0.06,0.00"
2026-07-26 21:54:27,"8927672,4.00,0.08,-2.09,3.59,-2.95,-0.08,0.01"
2026-07-26 21:54:27,"8932872,4.03,0.10,-2.41,3.10,-3.38,-0.10,0.01"
2026-07-26 21:54:27,"8938328,4.09,0.09,-4.88,1.41,-3.17,-0.09,0.01"
2026-07-26 21:54:27,"8943884,4.16,0.07,-8.28,-0.37,-2.58,-0.07,0.01"
2026-07-26 21:54:27,"8949484,4.25,0.05,-11.38,-2.08,-1.66,-0.05,0.01"
2026-07-26 21:54:27,"8955012,4.32,0.03,-12.81,-2.80,-0.91,-0.03,0.01"
2026-07-26 21:54:27,"8960436,4.37,0.01,-12.48,-2.93,-0.32,-0.01,0.01"
2026-07-26 21:54:27,"8965712,4.42,0.01,-11.19,-1.87,-0.27,-0.01,0.01"
2026-07-26 21:54:27,"8970900,4.44,0.02,-9.05,-0.53,-0.54,-0.02,0.01"
2026-07-26 21:54:27,"8975940,4.46,0.03,-6.77,0.90,-1.07,-0.03,0.01"
2026-07-26 21:54:27,"8980976,4.47,0.05,-4.94,2.00,-1.72,-0.05,0.01"
2026-07-26 21:54:27,"8986036,4.49,0.07,-3.90,2.90,-2.47,-0.07,0.01"
2026-07-26 21:54:27,"8991180,4.52,0.09,-3.72,2.93,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"8996484,4.56,0.09,-4.50,2.11,-3.17,-0.09,0.01"
2026-07-26 21:54:27,"9001940,4.61,0.08,-6.58,0.70,-2.90,-0.08,0.01"
2026-07-26 21:54:27,"9007484,4.69,0.06,-9.32,-0.91,-2.25,-0.06,0.01"
2026-07-26 21:54:27,"9013016,4.76,0.04,-11.41,-2.10,-1.50,-0.04,0.01"
2026-07-26 21:54:27,"9018560,4.83,0.02,-12.30,-2.59,-0.86,-0.02,0.01"
2026-07-26 21:54:27,"9023928,4.88,0.02,-11.92,-2.01,-0.64,-0.02,0.01"
2026-07-26 21:54:27,"9029200,4.92,0.02,-10.35,-0.97,-0.75,-0.02,0.01"
2026-07-26 21:54:27,"9034376,4.95,0.03,-8.45,0.25,-1.13,-0.03,0.01"
2026-07-26 21:54:27,"9039480,4.97,0.05,-6.64,1.59,-1.77,-0.05,0.01"
2026-07-26 21:54:27,"9044576,4.99,0.07,-5.30,2.52,-2.47,-0.07,0.01"
2026-07-26 21:54:27,"9049760,5.02,0.09,-4.79,2.70,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"9055068,5.06,0.09,-5.66,1.85,-3.11,-0.09,0.01"
2026-07-26 21:54:27,"9060536,5.12,0.08,-7.77,0.66,-2.90,-0.08,0.01"
2026-07-26 21:54:27,"9066044,5.19,0.07,-9.81,-0.61,-2.42,-0.07,0.01"
2026-07-26 21:54:27,"9071576,5.27,0.05,-11.43,-1.58,-1.83,-0.05,0.01"
2026-07-26 21:54:27,"9077156,5.34,0.04,-12.17,-2.05,-1.29,-0.04,0.01"
2026-07-26 21:54:27,"9082588,5.40,0.03,-12.28,-1.68,-1.07,-0.03,0.01"
2026-07-26 21:54:27,"9087932,5.44,0.03,-10.95,-0.78,-1.18,-0.03,0.01"
2026-07-26 21:54:27,"9093196,5.47,0.04,-9.27,0.35,-1.56,-0.04,0.01"
2026-07-26 21:54:27,"9098400,5.51,0.06,-8.00,1.27,-2.04,-0.06,0.01"
2026-07-26 21:54:27,"9103580,5.54,0.08,-6.94,2.07,-2.63,-0.08,0.01"
2026-07-26 21:54:27,"9108876,5.58,0.09,-6.47,2.17,-3.06,-0.09,0.01"
2026-07-26 21:54:27,"9114276,5.63,0.09,-7.39,1.30,-3.06,-0.09,0.01"
2026-07-26 21:54:27,"9119692,5.69,0.08,-9.26,0.44,-2.90,-0.08,0.01"
2026-07-26 21:54:27,"9125204,5.77,0.07,-10.71,-0.63,-2.47,-0.07,0.01"
2026-07-26 21:54:27,"9130808,5.84,0.06,-11.96,-1.25,-2.04,-0.06,0.01"
2026-07-26 21:54:27,"9136364,5.91,0.05,-12.52,-1.63,-1.61,-0.05,0.01"
2026-07-26 21:54:27,"9141840,5.97,0.04,-12.51,-1.20,-1.50,-0.04,0.01"
2026-07-26 21:54:27,"9147208,6.02,0.05,-11.43,-0.49,-1.61,-0.05,0.01"
2026-07-26 21:54:27,"9152508,6.07,0.06,-10.17,0.40,-1.93,-0.06,0.01"
2026-07-26 21:54:27,"9157836,6.10,0.07,-9.01,1.16,-2.36,-0.07,0.01"
2026-07-26 21:54:27,"9163116,6.15,0.08,-8.31,1.63,-2.79,-0.08,0.01"
2026-07-26 21:54:27,"9168500,6.20,0.09,-8.47,1.43,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"9173916,6.26,0.09,-9.38,0.86,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"9179360,6.33,0.08,-10.54,0.06,-2.79,-0.08,0.01"
2026-07-26 21:54:27,"9184984,6.40,0.07,-11.64,-0.62,-2.47,-0.07,0.01"
2026-07-26 21:54:27,"9190596,6.48,0.06,-12.59,-1.03,-2.15,-0.06,0.01"
2026-07-26 21:54:27,"9196160,6.55,0.06,-13.10,-1.06,-1.93,-0.06,0.01"
2026-07-26 21:54:27,"9201632,6.61,0.06,-12.69,-0.41,-2.04,-0.06,0.01"
2026-07-26 21:54:27,"9207068,6.67,0.06,-11.81,0.09,-2.20,-0.06,0.01"
2026-07-26 21:54:27,"9212480,6.72,0.07,-11.06,0.74,-2.52,-0.07,0.01"
2026-07-26 21:54:27,"9217924,6.78,0.08,-10.50,1.01,-2.79,-0.08,0.01"
2026-07-26 21:54:27,"9223416,6.84,0.09,-10.68,1.05,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"9228984,6.91,0.09,-10.86,0.85,-3.11,-0.09,0.01"
2026-07-26 21:54:27,"9234580,6.98,0.09,-11.61,0.29,-3.01,-0.09,0.01"
2026-07-26 21:54:27,"9240248,7.06,0.08,-12.58,-0.37,-2.74,-0.08,0.01"
2026-07-26 21:54:27,"9245876,7.14,0.07,-13.73,-0.66,-2.52,-0.07,0.01"
2026-07-26 21:54:27,"9251536,7.22,0.07,-13.93,-0.72,-2.36,-0.07,0.01"
2026-07-26 21:54:27,"9257156,7.30,0.07,-13.79,-0.32,-2.42,-0.07,0.01"
2026-07-26 21:54:27,"9262752,7.37,0.07,-13.39,-0.08,-2.47,-0.07,0.01"
2026-07-26 21:54:27,"9268268,7.43,0.08,-12.98,0.51,-2.74,-0.08,0.01"
2026-07-26 21:54:27,"9273844,7.50,0.09,-12.33,0.96,-3.06,-0.09,0.01"
2026-07-26 21:54:27,"9279388,7.57,0.09,-12.15,1.02,-3.28,-0.09,0.01"
2026-07-26 21:54:27,"9285048,7.65,0.09,-12.49,0.61,-3.28,-0.09,0.01"
2026-07-26 21:54:27,"9290668,7.73,0.09,-13.48,0.15,-3.17,-0.09,0.01"
2026-07-26 21:54:27,"9296348,7.82,0.09,-14.24,-0.13,-3.06,-0.09,0.01"
2026-07-26 21:54:27,"9302068,7.91,0.08,-14.86,-0.40,-2.90,-0.08,0.01"
2026-07-26 21:54:27,"9307764,8.00,0.08,-15.30,-0.45,-2.79,-0.08,0.01"
2026-07-26 21:54:27,"9313388,8.08,0.08,-15.26,-0.05,-2.90,-0.08,0.01"
2026-07-26 21:54:27,"9319028,8.16,0.09,-14.84,0.29,-3.06,-0.09,0.01"
2026-07-26 21:54:27,"9324712,8.24,0.09,-14.54,0.50,-3.22,-0.09,0.01"
2026-07-26 21:54:27,"9330352,8.32,0.10,-14.52,0.74,-3.44,-0.10,0.01"
2026-07-26 21:54:27,"9336068,8.41,0.10,-14.50,0.66,-3.54,-0.10,0.01"
2026-07-26 21:54:27,"9341832,8.50,0.10,-14.91,0.50,-3.60,-0.10,0.01"
2026-07-26 21:54:27,"9347584,8.59,0.10,-15.64,0.30,-3.60,-0.10,0.01"
2026-07-26 21:54:27,"9353316,8.69,0.10,-16.06,0.07,-3.54,-0.10,0.01"
2026-07-26 21:54:27,"9359116,8.79,0.10,-16.50,0.04,-3.54,-0.10,0.01"
2026-07-26 21:54:27,"9364832,8.89,0.10,-16.88,0.13,-3.60,-0.10,0.01"
2026-07-26 21:54:27,"9370620,8.98,0.11,-16.86,0.29,-3.70,-0.11,0.01"
2026-07-26 21:54:27,"9376420,9.08,0.11,-16.81,0.49,-3.87,-0.11,0.01"
2026-07-26 21:54:27,"9382264,9.18,0.12,-17.03,0.61,-4.03,-0.12,0.01"
2026-07-26 21:54:27,"9388108,9.29,0.12,-17.06,0.68,-4.19,-0.12,0.01"
2026-07-26 21:54:27,"9393964,9.39,0.12,-17.33,0.72,-4.35,-0.12,0.01"
2026-07-26 21:54:27,"9399820,9.50,0.13,-17.84,0.64,-4.46,-0.13,0.01"
2026-07-26 21:54:27,"9405764,9.61,0.13,-18.20,0.70,-4.62,-0.13,0.01"
2026-07-26 21:54:27,"9411700,9.73,0.13,-18.70,0.62,-4.72,-0.13,0.01"
2026-07-26 21:54:27,"9417652,9.84,0.14,-18.91,0.79,-4.94,-0.14,0.01"
2026-07-26 21:54:27,"9423616,9.96,0.15,-19.18,0.88,-5.15,-0.15,0.01"
2026-07-26 21:54:27,"9429560,10.08,0.15,-19.55,1.05,-5.42,-0.15,0.01"
2026-07-26 21:54:27,"9435616,10.20,0.16,-19.74,1.24,-5.74,-0.16,0.01"
2026-07-26 21:54:27,"9441680,10.33,0.17,-20.16,1.35,-6.07,-0.17,0.01"
2026-07-26 21:54:27,"9447776,10.45,0.19,-20.38,1.61,-6.50,-0.19,0.01"
2026-07-26 21:54:27,"9453904,10.58,0.20,-20.75,1.97,-7.03,-0.20,0.01"
2026-07-26 21:54:27,"9459972,10.70,0.22,-20.59,2.70,-7.84,-0.22,0.01"
2026-07-26 21:54:27,"9466016,10.83,0.25,-20.53,3.24,-8.00,-0.25,0.01"
2026-07-26 21:54:27,"9472036,10.95,0.28,-20.51,4.19,0.00,0.00,0.01"
2026-07-26 21:54:27,"9477916,11.07,0.32,-20.32,5.12,0.00,0.00,0.01"
2026-07-26 21:54:27,"9483208,11.13,0.38,-20.23,7.48,0.00,0.00,0.01"
2026-07-26 21:54:27,"9488208,11.15,0.46,-13.99,11.36,0.00,0.00,0.00"
2026-07-26 21:54:27,"9493172,11.15,0.56,-8.17,14.23,0.00,0.00,0.00"
2026-07-26 21:54:27,"9498056,11.15,0.66,-4.50,16.71,0.00,0.00,0.00"
2026-07-26 21:54:27,"9502900,11.15,0.76,-2.69,18.51,0.00,0.00,0.00"
2026-07-26 21:54:27,"9507788,11.15,0.87,-1.47,20.02,0.00,0.00,0.00"
2026-07-26 21:54:27,"9512628,11.16,0.98,-0.86,21.27,0.00,0.00,0.00"
2026-07-26 21:54:27,"9517528,11.16,1.10,-0.59,22.40,0.00,0.00,0.00"
2026-07-26 21:54:27,"9522428,11.16,1.22,-0.53,23.46,0.00,0.00,0.00"
2026-07-26 21:54:27,"9527316,11.16,1.35,-0.53,24.37,0.00,0.00,0.00"
2026-07-26 21:54:27,"9532156,11.17,1.48,-0.52,25.52,0.00,0.00,0.00"
2026-07-26 21:54:27,"9537044,11.17,1.61,-0.44,26.36,0.00,0.00,0.00"
2026-07-26 21:54:27,"9541860,11.17,1.75,-0.39,27.28,0.00,0.00,0.00"
2026-07-26 21:54:27,"9546676,11.17,1.89,-0.37,28.09,0.00,0.00,0.00"
2026-07-26 21:54:27,"9551488,11.17,2.04,-0.36,28.97,0.00,0.00,0.00"
2026-07-26 21:54:27,"9556304,11.17,2.19,-0.36,29.74,0.00,0.00,0.00"
2026-07-26 21:54:27,"9561128,11.17,2.34,-0.35,30.82,0.00,0.00,0.00"
2026-07-26 21:54:27,"9565944,11.17,2.50,-0.35,31.23,0.00,0.00,0.00"
2026-07-26 21:54:27,"9570776,11.16,2.66,-0.35,32.45,0.00,0.00,0.00"
2026-07-26 21:54:27,"9575664,11.16,2.83,-0.15,32.90,0.00,0.00,0.00"
2026-07-26 21:54:27,"9580484,11.16,3.00,-0.05,33.75,0.00,0.00,0.00"
2026-07-26 21:54:27,"9585292,11.16,3.16,0.00,33.77,0.00,0.00,0.00"
2026-07-26 21:54:27,"9590112,11.16,3.32,0.03,33.76,0.00,0.00,0.00"
2026-07-26 21:54:27,"9594988,11.16,3.48,0.08,33.59,0.00,0.00,0.00"
2026-07-26 21:54:27,"9599812,11.16,3.64,0.10,33.26,0.00,0.00,0.00"
2026-07-26 21:54:27,"9604696,11.16,3.80,0.17,32.77,0.00,0.00,0.00"
2026-07-26 21:54:27,"9609584,11.16,3.95,0.24,32.09,0.00,0.00,0.00"
2026-07-26 21:54:27,"9614456,11.15,4.10,0.29,31.60,0.00,0.00,0.00"
2026-07-26 21:54:27,"9619328,11.15,4.24,0.35,30.17,0.00,0.00,0.00"
2026-07-26 21:54:27,"9624200,11.15,4.37,0.40,29.31,0.00,0.00,0.00"
2026-07-26 21:54:27,"9629092,11.15,4.50,0.43,28.12,0.00,0.00,0.00"
2026-07-26 21:54:27,"9633968,11.15,4.63,0.43,27.07,0.00,0.00,0.00"
2026-07-26 21:54:27,"9638840,11.14,4.74,0.43,25.94,0.00,0.00,0.00"
2026-07-26 21:54:27,"9643668,11.14,4.86,0.43,24.71,0.00,0.00,0.00"
2026-07-26 21:54:27,"9648564,11.14,4.96,0.42,23.48,0.00,0.00,0.00"
2026-07-26 21:54:27,"9653452,11.14,5.06,0.40,22.50,0.00,0.00,0.00"
2026-07-26 21:54:27,"9658248,11.14,5.16,0.39,21.30,0.00,0.00,0.00"
2026-07-26 21:54:27,"9663064,11.14,5.25,0.39,20.17,0.00,0.00,0.00"
2026-07-26 21:54:27,"9667884,11.14,5.33,0.38,19.36,0.00,0.00,0.00"
2026-07-26 21:54:27,"9672700,11.14,5.42,0.38,18.50,0.00,0.00,0.00"
2026-07-26 21:54:27,"9677520,11.14,5.49,0.38,17.46,0.00,0.00,0.00"
2026-07-26 21:54:27,"9682336,11.14,5.57,0.38,16.85,0.00,0.00,0.00"
2026-07-26 21:54:27,"9687152,11.14,5.64,0.38,15.84,0.00,0.00,0.00"
2026-07-26 21:54:27,"9691968,11.14,5.71,0.38,15.24,0.00,0.00,0.00"
2026-07-26 21:54:27,"9696784,11.14,5.77,0.38,14.49,0.00,0.00,0.00"
2026-07-26 21:54:27,"9701596,11.14,5.84,0.38,13.92,0.00,0.00,0.00"
2026-07-26 21:54:27,"9706412,11.14,5.89,0.38,13.20,0.00,0.00,0.00"
2026-07-26 21:54:27,"9711224,11.14,5.95,0.38,12.64,0.00,0.00,0.00"
2026-07-26 21:54:27,"9716044,11.14,6.01,0.38,12.16,0.00,0.00,0.00"
2026-07-26 21:54:27,"9720872,11.14,6.06,0.38,12.13,0.00,0.00,0.00"
2026-07-26 21:54:27,"9725684,11.14,6.12,0.38,11.74,0.00,0.00,0.00"
2026-07-26 21:54:27,"9730508,11.14,6.17,0.38,11.62,0.00,0.00,0.00"
2026-07-26 21:54:27,"9735336,11.14,6.23,0.38,11.42,0.00,0.00,0.00"
2026-07-26 21:54:27,"9740152,11.14,6.28,0.38,11.18,0.00,0.00,0.00"
2026-07-26 21:54:27,"9744972,11.14,6.33,0.38,11.17,0.00,0.00,0.00"
2026-07-26 21:54:27,"9749756,11.14,6.38,0.19,11.06,0.00,0.00,0.00"
2026-07-26 21:54:27,"9754536,11.14,6.44,0.10,10.87,0.00,0.00,0.00"
2026-07-26 21:54:27,"9759312,11.14,6.49,0.05,11.02,0.00,0.00,0.00"
2026-07-26 21:54:27,"9764084,11.14,6.54,0.03,10.98,0.00,0.00,0.00"
2026-07-26 21:54:27,"9768856,11.14,6.60,0.01,11.22,0.00,0.00,0.00"
2026-07-26 21:54:27,"9773624,11.14,6.65,0.01,11.36,0.00,0.00,0.00"
2026-07-26 21:54:27,"9778396,11.14,6.71,0.00,11.45,0.00,0.00,0.00"
2026-07-26 21:54:27,"9783168,11.14,6.76,0.00,11.75,0.00,0.00,0.00"
2026-07-26 21:54:27,"9787924,11.14,6.82,0.00,11.96,0.00,0.00,0.00"
2026-07-26 21:54:27,"9792684,11.14,6.88,0.00,12.33,0.00,0.00,0.00"
2026-07-26 21:54:27,"9797448,11.14,6.95,0.00,12.81,0.00,0.00,0.00"
2026-07-26 21:54:27,"9802208,11.14,7.01,0.00,13.10,0.00,0.00,0.00"
2026-07-26 21:54:27,"9806968,11.14,7.08,0.00,13.53,0.00,0.00,0.00"
2026-07-26 21:54:27,"9811720,11.14,7.15,0.00,14.19,0.00,0.00,0.00"
2026-07-26 21:54:27,"9816488,11.14,7.23,0.00,14.69,0.00,0.00,0.00"
2026-07-26 21:54:27,"9821260,11.14,7.30,0.00,15.24,0.00,0.00,0.00"
2026-07-26 21:54:27,"9826016,11.14,7.38,0.00,15.98,0.00,0.00,0.00"
